num,ang1,ang2,ang3,ang4,ang5,ang6,ang7,ang8,ang9,ang10,label
61,48.27234033664788,43.889755656779464,89.96559402861944,96.80386475964885,118.4277606252826,123.26922466771259,150.4011253652813,136.81756371176476,170.25462296375633,150.7804773010008,side_stretch_left_leg
62,47.05207603905425,45.44966611383603,101.4937707060206,112.41950693435426,124.26394343697572,108.86615891718026,133.19141551035656,154.24660805907772,176.90822684899163,130.89621227741094,side_stretch_left_leg
63,53.82775769602006,57.81556231013626,87.77937560620744,95.66102193336782,134.07442285453382,125.89090870385226,139.8219963442452,124.72952031123312,170.7982426322492,118.50291800444899,side_stretch_left_leg
64,48.296949365335486,62.12755753816081,89.59444416898829,85.00099687427408,129.317013748115,113.71921585412754,141.27761555309263,143.31906301492467,175.19202889489833,130.94146915222413,side_stretch_left_leg
65,54.1326150415704,56.23368217477927,84.75111483485527,93.21048694399664,133.1823134137643,124.2238667729756,136.4312338072205,128.64979162626594,170.58915953253853,115.65433067276075,side_stretch_left_leg
66,43.56661134931265,60.211735511010595,88.26014095104986,86.99689642583836,136.16338515086852,119.52882943552045,136.97872166074183,132.595579066946,173.11473145998636,136.77897770445952,side_stretch_left_leg
67,45.498211612613645,41.06612006561261,100.25975547577637,113.51733077639209,125.56575019517297,127.50867489562286,144.43424980482706,129.32247606971214,171.25602739303798,130.7487466393376,side_stretch_left_leg
68,43.74292758418549,41.20078017691765,102.86710414001907,117.37056266550375,123.99061723373941,130.2363583092738,146.4239309213347,125.97043695162694,168.6068136345839,131.3527608832352,side_stretch_left_leg
69,56.82148834060726,67.04459894069659,79.38139588753957,86.54407985704746,120.94830683977061,102.52793405815723,142.68398182973397,155.67655436385107,171.31093216501185,162.1959246575773,side_stretch_left_leg
70,43.74709168080797,53.621091538632456,94.41425936226335,120.3048399895388,140.70868142564345,166.82616210451266,120.06512693371592,94.33100136881392,179.1002703196643,72.76660542982476,side_stretch_left_leg
71,52.068595117003156,52.069977192427956,96.91122711902467,99.32225686563591,131.74880178954083,128.97727855422275,135.6190775791133,122.60504264866725,172.3123273038835,151.69109607269556,side_stretch_left_leg
72,54.30397677402751,69.71325185757134,102.51041259056565,94.68648369793475,139.2314521779347,150.6756170995899,123.93924670568722,103.57848164134256,172.99620277675083,131.8945478372243,side_stretch_left_leg
73,54.90991920206887,59.27995590404365,81.58853761035354,95.69901565993226,139.35918026170174,147.40719731415354,131.5249033679107,100.84096974209851,179.1918026514734,129.45782216093122,side_stretch_left_leg
74,55.53388423022443,73.30802855270971,96.01314962285753,80.28246310757378,138.30795218259317,160.99705005088583,125.62601103996614,93.18478747335195,174.38088543195929,122.78066737819255,side_stretch_left_leg
75,46.12255423688138,47.734566275098786,98.42171291209698,106.49445832611018,123.5225500903299,110.69836191374985,138.07278605459587,149.93604104289096,174.75151281963636,125.90911423802459,side_stretch_left_leg
76,46.693867053210354,46.48284602480431,96.57337886933769,114.70698929144139,122.477069026596,113.76721876056239,139.35019916038414,147.32650604573664,176.79077096096708,128.40914267569843,side_stretch_left_leg
77,18.69762731554776,34.456261161680864,174.55509369587622,165.28121195972676,134.4019446904242,141.5281936310637,143.9415812907812,112.272181903427,175.71053437524682,126.1571501677465,side_stretch_left_leg
78,19.84795875864068,40.934763022648994,178.71524285226874,160.69303177168825,133.48386088425644,141.1352542574266,147.29059962671096,113.1761596993773,179.12387304649283,129.90612873138022,side_stretch_left_leg
79,16.084886263219968,32.87897990940105,167.00996254753827,170.4796010320092,134.36073135179083,142.5165917802106,140.96231361098393,115.81942211564188,177.20992481497606,127.57789729427826,side_stretch_left_leg
